timestamp,latency,queue_id
1762600354.785525,7334236,2
1762600354.785792,9545502,3
1762600354.785794,5121035,5
1762600354.785994,5312218,7
1762600354.785995,10890588,0
1762600354.786262,5000969,1
1762600354.786263,6576317,2
1762600354.786531,9826523,3
1762600354.786532,5858427,5
1762600354.786732,6049611,7
1762600354.786733,11627976,0
1762600354.787001,5738367,1
1762600354.787002,7313713,2
1762600354.787270,8795087,3
1762600354.787271,5104295,5
1762600354.787471,5103854,7
1762600354.787472,12363634,0
1762600354.787740,5221244,1
1762600354.787741,6592632,2
1762600354.788008,9532484,3
1762600354.788009,5841683,5
1762600354.788210,5841250,7
1762600354.788211,13101027,0
1762600354.788478,5958637,1
1762600354.788479,7330024,2
1762600354.788680,8995776,3
1762600354.788681,4932943,5
1762600354.788948,5310630,7
1762600354.788949,13238398,0
1762600354.789217,5185510,1
1762600354.789218,6438018,2
1762600354.789418,5670021,5
1762600354.789419,5779752,7
1762600354.789687,13975477,0
1762600354.789688,11767185,0
1762600354.789955,5922900,1
1762600354.789957,7175411,2
1762600354.790157,10471788,3
1762600354.790158,5183998,5
1762600354.790425,6776717,7
1762600354.790427,12504576,0
1762600354.790695,6651675,1
1762600354.790695,6595179,2
1762600354.790895,9489969,3
1762600354.790897,5921394,5
1762600354.791165,7514111,7
1762600354.791165,7120794,1
1762600354.791433,5849768,2
1762600354.791434,9119424,3
1762600354.791634,5041487,5
1762600354.791635,6790267,7
1762600354.791903,13243044,0
1762600354.791904,6295103,1
1762600354.792171,6587158,2
1762600354.792173,7973539,3
1762600354.792373,5778878,5
1762600354.792374,7527665,7
1762600354.792642,13980437,0
1762600354.792643,7032494,1
1762600354.792910,5845241,2
1762600354.792911,8243185,3
1762600354.793112,5044322,5
1762600354.793113,6320209,7
1762600354.793380,12428598,0
1762600354.793382,7968634,3
1762600354.793649,5580271,5
1762600354.793651,6856159,7
1762600354.793850,12897402,0
1762600354.793852,6768370,1
1762600354.794119,7052670,2
1762600354.794121,8174933,3
1762600354.794387,7304008,1
1762600354.794389,5857076,2
1762600354.794590,7141523,3
1762600354.794590,6511231,5
1762600354.794857,6596296,7
1762600354.794859,13240418,0
1762600354.795126,6577448,1
1762600354.795127,6594474,2
1762600354.795328,7878914,3
1762600354.795329,7248628,5
1762600354.795596,7333691,7
1762600354.795598,13977808,0
1762600354.795865,7314839,1
1762600354.795866,5810415,2
1762600354.796066,5853218,3
1762600354.796068,6594972,5
1762600354.796335,6856447,7
1762600354.796336,12356765,0
1762600354.796604,6551185,1
1762600354.796604,6547807,2
1762600354.796805,6590612,3
1762600354.796806,7332369,5
1762600354.797074,5716090,7
1762600354.797075,13094158,0
1762600354.797342,7288575,1
1762600354.797343,5863628,2
1762600354.797544,7318910,3
1762600354.797545,6472879,5
1762600354.797812,6453485,7
1762600354.797815,12552126,0
1762600354.798081,6827331,1
1762600354.798082,5019743,2
1762600354.798282,7209962,5
1762600354.798283,5737342,7
1762600354.798551,13289208,0
1762600354.798559,11638527,0
1762600354.798819,7564726,1
1762600354.798821,4522353,2
1762600354.799021,7424731,3
1762600354.799022,6597005,5
1762600354.799289,6743004,7
1762600354.799290,12375916,0
1762600354.799558,6824559,1
1762600354.799559,5018733,2
1762600354.799759,8162126,3
1762600354.799761,7334392,5
1762600354.800029,6318136,7
1762600354.800029,7293676,1
1762600354.800297,5020074,2
1762600354.800298,7304703,3
1762600354.800498,6799139,5
1762600354.800499,6787255,7
1762600354.800767,12494687,0
1762600354.800768,6316664,1
1762600354.801035,5011674,2
1762600354.801037,8042093,3
1762600354.801237,7536529,5
1762600354.801238,5535342,7
1762600354.801505,13232085,0
1762600354.801507,5441028,1
1762600354.801774,5018364,2
1762600354.801775,7610995,3
1762600354.801976,6461520,5
1762600354.801977,6272731,7
1762600354.802244,12502312,0
1762600354.802245,8079802,3
1762600354.802513,6997467,5
1762600354.802514,5236041,7
1762600354.802714,12971110,0
1762600354.802716,6648447,1
1762600354.802983,4116657,2
1762600354.802984,8808392,3
1762600354.803251,5846483,1
1762600354.803252,4384333,2
1762600354.803453,9276880,3
1762600354.803454,6544835,5
1762600354.803721,6443156,7
1762600354.803723,13180192,0
1762600354.803990,6583878,1
1762600354.803991,3652707,2
1762600354.804192,8750480,3
1762600354.804193,7282227,5
1762600354.804460,6479651,7
1762600354.804462,13917585,0
1762600354.804729,5847772,1
1762600354.804730,4390100,2
1762600354.804931,9487877,3
1762600354.804932,6571232,5
1762600354.805199,7217048,7
1762600354.805200,12504437,0
1762600354.805468,6585161,1
